id_seance,id_module,id_professeur,id_salle,date_seance,heure_debut,heure_fin,effectuee,retard_minutes,nb_etudiants_presents,duree_minutes,annee_seance
8506,331,443,506,2024-06-01,08:30,15:00,Oui,0,26,390,2024
8507,338,438,505,2024-01-26,15:00,19:00,Oui,0,67,240,2024
8508,307,438,511,2023-04-01,08:30,17:00,Non,0,117,510,2023
8509,328,467,536,2023-02-06,08:30,10:30,Oui,0,93,120,2023
8510,324,448,526,2024-06-17,10:30,15:00,Oui,0,112,270,2024
8511,326,472,530,2022-12-18,17:00,10:30,Oui,20,33,390,2022
8512,305,470,528,2023-10-11,08:30,15:00,Oui,0,48,390,2023
8513,336,444,512,2023-10-07,08:30,10:30,Oui,10,38,120,2023
8514,336,444,513,2022-12-21,17:00,17:00,Oui,10,57,0,2022
8515,355,414,522,2022-10-09,10:30,12:30,Oui,15,51,120,2022
8516,330,436,507,2023-03-16,10:30,10:30,Oui,0,66,0,2023
8517,345,446,527,2025-05-11,13:00,10:30,Oui,5,47,150,2025
8518,307,438,521,2023-06-18,15:00,17:00,Oui,0,46,120,2023
8519,330,436,514,2023-06-16,10:30,15:00,Oui,0,19,270,2023
8520,344,427,503,2024-06-16,17:00,12:30,Oui,0,38,270,2024
8521,321,403,512,2022-12-06,10:30,10:30,Oui,0,27,0,2022
8522,334,479,540,2022-12-04,08:30,12:30,Oui,0,47,240,2022
8523,348,433,535,2024-05-21,17:00,10:30,Oui,0,39,390,2024
8524,331,443,515,2023-08-23,17:00,17:00,Oui,5,29,0,2023
8525,310,411,514,2023-07-22,17:00,15:00,Oui,0,57,120,2023
8526,325,431,527,2024-04-03,10:30,15:00,Oui,10,38,270,2024
8527,352,451,533,2024-11-27,13:00,19:00,Oui,0,71,360,2024
8528,330,436,528,2022-09-11,17:00,19:00,Oui,0,70,120,2022
8529,344,427,528,2023-10-01,08:30,19:00,Oui,0,60,630,2023
8530,341,431,516,2025-02-12,15:00,12:30,Oui,0,50,150,2025
8531,334,479,537,2024-09-08,15:00,12:30,Oui,0,60,150,2024
8532,317,466,526,2023-03-08,10:30,17:00,Oui,0,66,390,2023
8533,325,431,524,2024-07-12,08:30,15:00,Oui,0,77,390,2024
8534,323,414,525,2023-07-20,10:30,19:00,Oui,0,22,510,2023
8535,337,405,540,2025-01-01,08:30,15:00,Oui,0,75,390,2025
8536,315,436,524,2023-11-23,17:00,15:00,Oui,10,35,120,2023
8537,344,427,519,2025-02-21,13:00,17:00,Oui,0,70,240,2025
8538,319,468,521,2023-12-22,17:00,19:00,Oui,0,104,120,2023
8539,353,429,527,2023-05-19,17:00,19:00,Oui,0,58,120,2023
8540,340,438,516,2023-07-13,15:00,17:00,Oui,0,90,120,2023
8541,340,438,510,2024-05-02,15:00,10:30,Oui,0,35,270,2024
8542,351,416,530,2025-01-04,17:00,12:30,Non,5,56,270,2025
8543,333,460,518,2023-11-10,13:00,17:00,Non,0,85,240,2023
8544,305,470,522,2025-06-21,10:30,19:00,Oui,0,18,510,2025
8545,350,441,527,2023-03-27,17:00,12:30,Oui,0,52,270,2023
8546,303,448,537,2025-04-21,10:30,19:00,Oui,0,92,510,2025
8547,320,465,535,2023-02-06,13:00,12:30,Oui,10,101,30,2023
8548,311,461,533,2023-02-18,17:00,12:30,Oui,0,103,270,2023
8549,318,474,530,2023-03-01,08:30,17:00,Oui,0,118,510,2023
8550,348,433,514,2025-04-28,08:30,17:00,Oui,0,103,510,2025
8551,320,465,511,2022-09-09,13:00,19:00,Non,0,93,360,2022
8552,334,479,528,2025-05-15,08:30,19:00,Non,0,32,630,2025
8553,307,438,525,2024-03-17,08:30,12:30,Oui,0,30,240,2024
8554,331,443,519,2024-11-24,17:00,15:00,Oui,0,115,120,2024
8555,357,413,529,2024-11-21,13:00,12:30,Oui,0,110,30,2024
8556,310,411,538,2023-08-03,13:00,15:00,Oui,5,111,120,2023
8557,314,453,526,2023-10-26,10:30,19:00,Oui,0,28,510,2023
8558,340,438,530,2023-06-12,17:00,19:00,Oui,0,95,120,2023
8559,343,428,520,2022-09-24,17:00,15:00,Oui,0,79,120,2022
8560,331,443,506,2023-04-13,15:00,17:00,Oui,0,106,120,2023
8561,324,448,519,2025-03-31,15:00,17:00,Oui,0,101,120,2025
8562,338,438,502,2024-12-22,17:00,12:30,Oui,0,42,270,2024
8563,328,467,522,2023-11-26,08:30,10:30,Oui,0,64,120,2023
8564,331,443,507,2023-08-14,17:00,10:30,Oui,0,29,390,2023
8565,325,431,526,2024-01-19,13:00,19:00,Oui,0,19,360,2024
8566,325,431,506,2023-10-04,13:00,15:00,Oui,0,42,120,2023
8567,342,427,531,2025-01-06,10:30,15:00,Oui,0,83,270,2025
8568,353,429,507,2024-03-30,17:00,19:00,Oui,0,117,120,2024
8569,328,467,517,2023-03-01,08:30,17:00,Oui,0,78,510,2023
8570,326,472,539,2023-11-18,13:00,19:00,Oui,0,26,360,2023
8571,344,427,507,2024-11-29,13:00,19:00,Oui,0,98,360,2024
8572,340,438,538,2023-02-18,08:30,15:00,Oui,10,98,390,2023
8573,345,446,511,2022-11-19,17:00,17:00,Oui,0,68,0,2022
8574,358,477,508,2024-12-06,08:30,10:30,Oui,0,94,120,2024
8575,329,423,539,2022-11-21,10:30,10:30,Oui,20,113,0,2022
8576,353,429,513,2024-02-11,13:00,15:00,Oui,0,85,120,2024
8577,302,430,517,2023-07-17,10:30,15:00,Non,5,40,270,2023
8578,319,468,505,2025-01-19,15:00,19:00,Oui,0,100,240,2025
8579,321,403,507,2025-05-22,17:00,10:30,Oui,10,41,390,2025
8580,311,461,535,2024-10-22,13:00,17:00,Oui,0,27,240,2024
8581,316,438,506,2025-06-11,10:30,10:30,Oui,10,89,0,2025
8582,330,436,520,2022-10-04,13:00,17:00,Non,0,100,240,2022
8583,311,461,501,2023-07-28,17:00,19:00,Non,0,117,120,2023
8584,316,438,506,2024-04-15,10:30,19:00,Oui,0,73,510,2024
8585,340,438,520,2024-06-11,15:00,10:30,Oui,10,113,270,2024
8586,342,427,539,2023-11-11,15:00,19:00,Non,0,62,240,2023
8587,319,468,532,2024-10-19,15:00,12:30,Oui,10,92,150,2024
8588,360,468,505,2024-01-03,08:30,10:30,Oui,0,96,120,2024
8589,342,427,532,2024-05-10,08:30,17:00,Oui,0,30,510,2024
8590,341,431,537,2024-04-09,10:30,10:30,Oui,0,59,0,2024
8591,320,465,519,2022-12-08,10:30,10:30,Oui,0,57,0,2022
8592,323,414,514,2024-07-10,17:00,17:00,Oui,0,99,0,2024
8593,307,438,512,2024-11-04,17:00,15:00,Oui,0,119,120,2024
8594,355,414,523,2024-07-22,13:00,12:30,Oui,0,111,30,2024
8595,360,468,532,2024-05-31,08:30,12:30,Oui,15,96,240,2024
8596,307,438,524,2024-04-02,08:30,17:00,Oui,10,89,510,2024
8597,346,425,535,2024-03-19,13:00,17:00,Oui,0,64,240,2024
8598,354,419,539,2024-04-01,17:00,12:30,Oui,0,22,270,2024
8599,329,423,502,2024-09-26,13:00,17:00,Oui,0,72,240,2024
8600,305,470,523,2024-12-02,13:00,19:00,Oui,0,52,360,2024
8601,335,408,510,2023-09-13,08:30,17:00,Oui,0,34,510,2023
8602,306,424,525,2024-12-06,13:00,17:00,Oui,0,61,240,2024
8603,340,438,502,2024-02-13,08:30,17:00,Oui,0,17,510,2024
8604,339,408,503,2023-02-17,13:00,10:30,Oui,0,43,150,2023
8605,329,423,501,2024-10-14,15:00,12:30,Oui,0,48,150,2024
8606,306,424,503,2025-02-28,08:30,10:30,Oui,10,15,120,2025
8607,346,425,527,2024-12-16,08:30,15:00,Oui,0,117,390,2024
8608,304,444,507,2025-05-23,10:30,10:30,Oui,0,75,0,2025
8609,356,412,527,2023-08-12,08:30,10:30,Oui,15,59,120,2023
8610,357,413,511,2023-06-14,17:00,12:30,Oui,0,38,270,2023
8611,342,427,512,2023-07-15,17:00,15:00,Oui,0,75,120,2023
8612,341,431,521,2023-07-16,13:00,19:00,Oui,0,90,360,2023
8613,308,425,539,2024-05-01,13:00,10:30,Oui,0,19,150,2024
8614,317,466,536,2024-03-02,08:30,12:30,Oui,0,62,240,2024
8615,315,436,507,2023-04-25,13:00,10:30,Non,0,120,150,2023
8616,355,414,521,2023-10-03,15:00,12:30,Oui,0,36,150,2023
8617,345,446,534,2023-05-27,08:30,17:00,Oui,0,52,510,2023
8618,351,416,508,2024-09-06,17:00,10:30,Non,0,91,390,2024
8619,337,405,530,2024-01-06,17:00,10:30,Oui,0,24,390,2024
8620,310,411,502,2024-05-07,13:00,15:00,Oui,0,46,120,2024
8621,325,431,520,2023-02-06,10:30,19:00,Oui,0,112,510,2023
8622,302,430,507,2024-02-20,17:00,17:00,Oui,0,117,0,2024
8623,320,465,530,2024-04-12,10:30,19:00,Oui,0,19,510,2024
8624,346,425,512,2023-02-22,17:00,19:00,Oui,0,43,120,2023
8625,334,479,502,2024-10-29,13:00,17:00,Oui,5,86,240,2024
8626,345,446,502,2023-12-10,17:00,10:30,Oui,0,100,390,2023
8627,322,429,510,2023-03-19,17:00,17:00,Oui,0,47,0,2023
8628,333,460,516,2024-12-03,08:30,15:00,Oui,10,119,390,2024
8629,336,444,522,2024-06-23,15:00,15:00,Non,0,90,0,2024
8630,342,427,537,2024-05-19,08:30,19:00,Oui,10,112,630,2024
8631,320,465,518,2023-09-18,08:30,17:00,Oui,0,92,510,2023
8632,328,467,528,2022-12-10,13:00,12:30,Oui,0,81,30,2022
8633,359,459,539,2025-01-26,08:30,10:30,Oui,0,64,120,2025
8634,353,429,522,2025-01-08,10:30,17:00,Oui,0,111,390,2025
8635,306,424,518,2024-09-30,08:30,10:30,Oui,0,66,120,2024
8636,323,414,521,2023-06-22,08:30,12:30,Oui,20,68,240,2023
8637,303,448,536,2023-01-20,17:00,10:30,Oui,0,32,390,2023
8638,346,425,523,2023-11-25,17:00,15:00,Oui,0,39,120,2023
8639,351,416,531,2024-11-25,10:30,19:00,Oui,15,65,510,2024
8640,302,430,519,2024-03-05,15:00,12:30,Oui,5,56,150,2024
8641,309,403,501,2024-03-31,10:30,12:30,Oui,0,47,120,2024
8642,345,446,512,2023-11-10,08:30,10:30,Oui,0,50,120,2023
8643,317,466,506,2025-03-19,13:00,10:30,Oui,0,107,150,2025
8644,336,444,522,2024-08-01,15:00,19:00,Oui,0,28,240,2024
8645,359,459,521,2024-07-24,13:00,19:00,Oui,10,18,360,2024
8646,341,431,525,2023-08-23,17:00,17:00,Oui,0,16,0,2023
8647,356,412,511,2024-03-22,15:00,10:30,Oui,0,45,270,2024
8648,330,436,514,2023-11-28,17:00,15:00,Oui,0,101,120,2023
8649,351,416,539,2024-04-19,10:30,10:30,Oui,0,56,0,2024
8650,348,433,535,2023-06-13,10:30,10:30,Oui,10,50,0,2023
8651,303,448,502,2023-06-14,15:00,12:30,Oui,0,103,150,2023
8652,356,412,540,2023-03-05,08:30,17:00,Oui,0,52,510,2023
8653,351,416,511,2023-06-12,08:30,15:00,Oui,0,26,390,2023
8654,350,441,527,2025-04-08,10:30,10:30,Oui,0,60,0,2025
8655,310,411,516,2023-08-27,15:00,19:00,Oui,0,41,240,2023
8656,319,468,531,2022-09-11,10:30,15:00,Oui,0,111,270,2022
8657,358,477,503,2023-11-16,10:30,19:00,Oui,0,35,510,2023
8658,327,465,533,2022-12-02,13:00,10:30,Oui,0,38,150,2022
8659,339,408,510,2022-12-02,17:00,10:30,Oui,5,28,390,2022
8660,331,443,537,2024-01-04,10:30,15:00,Oui,0,94,270,2024
8661,324,448,515,2025-05-30,08:30,19:00,Oui,0,22,630,2025
8662,338,438,501,2022-12-29,10:30,19:00,Oui,0,97,510,2022
8663,313,440,522,2025-01-29,10:30,12:30,Oui,0,58,120,2025
8664,336,444,525,2024-03-29,08:30,19:00,Oui,20,109,630,2024
8665,358,477,524,2024-08-25,13:00,10:30,Non,0,108,150,2024
8666,308,425,529,2023-06-20,13:00,15:00,Oui,0,108,120,2023
8667,328,467,514,2023-06-07,08:30,17:00,Oui,0,98,510,2023
8668,323,414,530,2025-04-11,17:00,10:30,Oui,0,51,390,2025
8669,360,468,522,2024-10-11,13:00,12:30,Oui,0,71,30,2024
8670,323,414,501,2023-05-01,13:00,12:30,Oui,5,101,30,2023
8671,339,408,540,2023-04-02,15:00,17:00,Oui,0,69,120,2023
8672,337,405,527,2025-01-24,13:00,12:30,Oui,0,99,30,2025
8673,331,443,531,2025-01-04,08:30,19:00,Oui,15,35,630,2025
8674,325,431,536,2023-02-25,13:00,17:00,Oui,0,85,240,2023
8675,323,414,504,2024-12-12,17:00,10:30,Oui,0,34,390,2024
8676,316,438,509,2024-01-17,08:30,17:00,Oui,10,76,510,2024
8677,352,451,536,2025-02-21,15:00,17:00,Oui,5,41,120,2025
8678,347,468,522,2024-01-17,10:30,17:00,Oui,0,30,390,2024
8679,327,465,535,2024-08-29,08:30,12:30,Oui,0,63,240,2024
8680,352,451,534,2024-04-05,13:00,17:00,Oui,0,43,240,2024
8681,311,461,532,2023-02-19,10:30,19:00,Oui,0,54,510,2023
8682,350,441,513,2022-10-15,10:30,17:00,Oui,0,58,390,2022
8683,305,470,516,2023-07-02,08:30,12:30,Oui,0,33,240,2023
8684,353,429,517,2025-02-12,17:00,17:00,Oui,0,63,0,2025
8685,324,448,540,2023-11-02,15:00,19:00,Oui,0,106,240,2023
8686,346,425,517,2023-03-31,17:00,12:30,Oui,0,117,270,2023
8687,306,424,532,2024-12-24,08:30,15:00,Oui,0,41,390,2024
8688,340,438,534,2023-06-13,08:30,15:00,Oui,0,100,390,2023
8689,311,461,502,2024-11-03,10:30,17:00,Oui,0,65,390,2024
8690,341,431,519,2023-09-12,10:30,15:00,Oui,0,23,270,2023
8691,321,403,510,2025-05-27,13:00,15:00,Oui,5,59,120,2025
8692,357,413,515,2024-01-23,13:00,17:00,Oui,0,55,240,2024
8693,315,436,525,2025-04-19,13:00,19:00,Non,0,71,360,2025
8694,310,411,533,2024-04-24,10:30,12:30,Oui,0,50,120,2024
8695,309,403,537,2024-04-12,08:30,10:30,Oui,0,54,120,2024
8696,343,428,527,2023-06-10,15:00,19:00,Oui,0,31,240,2023
8697,328,467,537,2025-01-05,17:00,15:00,Oui,0,29,120,2025
8698,359,459,510,2022-12-21,10:30,17:00,Oui,0,68,390,2022
8699,352,451,532,2023-09-03,10:30,15:00,Oui,0,104,270,2023
8700,356,412,502,2025-02-19,10:30,15:00,Oui,0,102,270,2025
8701,320,465,518,2023-06-11,17:00,10:30,Oui,0,53,390,2023
8702,312,449,528,2024-09-30,10:30,12:30,Oui,0,115,120,2024
8703,334,479,513,2024-04-22,15:00,19:00,Oui,0,103,240,2024
8704,312,449,501,2024-04-10,15:00,19:00,Oui,0,74,240,2024
8705,321,403,509,2024-10-05,17:00,15:00,Oui,0,104,120,2024
8706,352,451,504,2025-03-28,10:30,19:00,Oui,0,82,510,2025
8707,327,465,509,2023-03-11,17:00,12:30,Oui,0,114,270,2023
8708,304,444,516,2023-10-01,10:30,10:30,Oui,0,87,0,2023
8709,322,429,518,2024-06-10,15:00,17:00,Oui,0,66,120,2024
8710,321,403,529,2022-09-25,15:00,12:30,Oui,20,100,150,2022
8711,314,453,509,2025-01-21,08:30,10:30,Oui,0,32,120,2025
8712,330,436,510,2022-10-26,08:30,19:00,Oui,0,52,630,2022
8713,328,467,533,2024-03-03,13:00,19:00,Oui,0,41,360,2024
8714,354,419,514,2023-11-10,15:00,19:00,Oui,10,63,240,2023
8715,341,431,502,2023-08-07,17:00,19:00,Non,0,66,120,2023
8716,321,403,532,2023-02-23,15:00,10:30,Oui,0,57,270,2023
8717,355,414,517,2024-04-08,17:00,12:30,Oui,15,18,270,2024
8718,347,468,536,2024-09-28,13:00,19:00,Oui,0,106,360,2024
8719,338,438,504,2023-04-21,10:30,15:00,Oui,15,94,270,2023
8720,332,418,524,2023-03-11,10:30,15:00,Oui,0,21,270,2023
8721,301,452,501,2023-02-06,13:00,15:00,Oui,0,65,120,2023
8722,337,405,508,2025-05-01,17:00,10:30,Oui,0,84,390,2025
8723,345,446,504,2023-11-18,17:00,19:00,Non,0,96,120,2023
8724,359,459,503,2024-04-08,08:30,10:30,Oui,0,51,120,2024
8725,332,418,504,2024-03-10,13:00,17:00,Oui,0,64,240,2024
8726,326,472,533,2024-07-28,10:30,15:00,Oui,0,39,270,2024
8727,337,405,534,2023-03-31,10:30,17:00,Oui,15,54,390,2023
8728,359,459,530,2024-06-16,08:30,12:30,Oui,5,20,240,2024
8729,303,448,540,2022-09-25,15:00,19:00,Oui,0,55,240,2022
8730,331,443,525,2024-03-31,15:00,17:00,Oui,0,85,120,2024
8731,314,453,517,2022-11-13,17:00,10:30,Oui,0,34,390,2022
8732,333,460,530,2023-03-30,17:00,19:00,Oui,0,103,120,2023
8733,359,459,536,2023-10-24,08:30,17:00,Oui,0,26,510,2023
8734,303,448,507,2024-09-19,15:00,17:00,Oui,0,117,120,2024
8735,325,431,534,2025-01-13,17:00,19:00,Oui,0,75,120,2025
8736,325,431,525,2025-02-15,17:00,12:30,Oui,0,99,270,2025
8737,344,427,513,2023-07-25,15:00,10:30,Oui,0,107,270,2023
8738,326,472,521,2022-10-28,17:00,12:30,Oui,0,62,270,2022
8739,342,427,513,2024-02-06,17:00,10:30,Oui,0,90,390,2024
8740,353,429,523,2025-01-12,10:30,19:00,Oui,0,62,510,2025
8741,334,479,516,2024-09-16,10:30,19:00,Non,0,98,510,2024
8742,349,476,538,2023-08-01,15:00,17:00,Oui,0,99,120,2023
8743,348,433,510,2023-03-13,15:00,15:00,Oui,0,86,0,2023
8744,322,429,503,2023-01-15,17:00,15:00,Oui,0,69,120,2023
8745,308,425,528,2025-05-21,10:30,10:30,Oui,10,119,0,2025
8746,323,414,513,2022-09-14,17:00,15:00,Oui,0,41,120,2022
8747,324,448,511,2025-04-04,15:00,17:00,Oui,0,90,120,2025
8748,333,460,536,2023-11-29,08:30,15:00,Oui,0,118,390,2023
8749,360,468,504,2023-08-04,17:00,15:00,Oui,0,53,120,2023
8750,356,412,528,2023-04-07,08:30,19:00,Non,0,74,630,2023
8751,334,479,513,2022-09-16,17:00,17:00,Oui,20,31,0,2022
8752,332,418,501,2025-03-24,10:30,19:00,Oui,0,106,510,2025
8753,322,429,511,2025-05-18,15:00,17:00,Oui,15,110,120,2025
8754,348,433,508,2023-05-06,17:00,15:00,Oui,0,32,120,2023
8755,320,465,521,2023-05-21,15:00,19:00,Oui,5,64,240,2023
8756,303,448,513,2022-09-03,08:30,10:30,Oui,0,71,120,2022
8757,315,436,506,2023-06-27,10:30,15:00,Oui,0,33,270,2023
8758,348,433,513,2024-04-27,15:00,12:30,Oui,0,101,150,2024
8759,311,461,504,2024-08-15,15:00,17:00,Oui,0,75,120,2024
8760,335,408,507,2025-01-22,17:00,19:00,Non,0,95,120,2025
8761,311,461,531,2023-04-10,17:00,17:00,Oui,10,59,0,2023
8762,310,411,526,2024-12-03,15:00,15:00,Oui,0,20,0,2024
8763,352,451,539,2024-10-13,10:30,12:30,Oui,0,51,120,2024
8764,311,461,518,2022-10-03,13:00,12:30,Oui,0,35,30,2022
8765,322,429,519,2023-06-11,15:00,15:00,Non,0,40,0,2023
8766,353,429,530,2023-10-16,10:30,12:30,Non,0,26,120,2023
8767,337,405,538,2023-02-03,10:30,19:00,Oui,5,105,510,2023
8768,319,468,501,2025-03-28,13:00,17:00,Oui,0,100,240,2025
8769,319,468,516,2025-01-10,08:30,15:00,Oui,0,78,390,2025
8770,358,477,538,2023-04-23,13:00,10:30,Oui,0,110,150,2023
8771,301,452,507,2022-11-29,10:30,17:00,Oui,0,16,390,2022
8772,358,477,502,2025-06-29,15:00,15:00,Oui,0,86,0,2025
8773,330,436,537,2023-11-02,15:00,15:00,Oui,0,91,0,2023
8774,314,453,530,2023-10-22,13:00,19:00,Oui,0,79,360,2023
8775,345,446,514,2024-09-03,08:30,19:00,Oui,0,38,630,2024
8776,351,416,507,2024-04-03,15:00,19:00,Oui,5,26,240,2024
8777,341,431,517,2024-10-27,17:00,17:00,Oui,0,96,0,2024
8778,354,419,525,2024-04-03,10:30,12:30,Oui,0,17,120,2024
8779,303,448,514,2023-03-07,15:00,12:30,Non,0,119,150,2023
8780,311,461,527,2025-01-14,17:00,12:30,Oui,0,54,270,2025
8781,321,403,526,2024-07-14,17:00,12:30,Oui,0,107,270,2024
8782,345,446,532,2023-05-22,08:30,10:30,Oui,0,103,120,2023
8783,325,431,510,2022-10-13,08:30,10:30,Oui,0,53,120,2022
8784,340,438,525,2022-10-06,17:00,10:30,Oui,0,86,390,2022
8785,336,444,522,2024-03-27,10:30,17:00,Oui,10,29,390,2024
8786,301,452,526,2023-10-21,10:30,12:30,Oui,0,55,120,2023
8787,309,403,527,2023-11-19,10:30,10:30,Oui,0,26,0,2023
8788,314,453,504,2022-12-26,17:00,10:30,Oui,5,82,390,2022
8789,337,405,539,2023-12-25,15:00,19:00,Oui,0,29,240,2023
8790,337,405,501,2024-05-27,17:00,10:30,Oui,0,37,390,2024
8791,328,467,534,2023-12-17,13:00,10:30,Oui,0,57,150,2023
8792,303,448,535,2023-09-04,08:30,19:00,Oui,10,109,630,2023
8793,317,466,515,2022-12-11,10:30,17:00,Oui,0,68,390,2022
8794,339,408,528,2023-03-01,15:00,17:00,Oui,5,36,120,2023
8795,327,465,535,2022-10-21,08:30,12:30,Oui,15,32,240,2022
8796,302,430,528,2023-01-15,17:00,15:00,Oui,0,114,120,2023
8797,324,448,530,2024-02-08,08:30,15:00,Oui,0,106,390,2024
8798,359,459,515,2023-01-29,08:30,10:30,Non,0,59,120,2023
8799,308,425,536,2023-11-09,10:30,10:30,Oui,5,93,0,2023
8800,311,461,528,2025-06-15,17:00,17:00,Oui,10,94,0,2025
8801,305,470,533,2024-04-17,08:30,19:00,Non,0,89,630,2024
8802,355,414,508,2024-05-24,15:00,19:00,Oui,0,44,240,2024
8803,312,449,531,2024-12-14,13:00,10:30,Oui,0,111,150,2024
8804,333,460,507,2024-12-09,15:00,17:00,Oui,15,103,120,2024
8805,335,408,507,2025-06-11,10:30,19:00,Oui,0,84,510,2025
8806,305,470,514,2024-12-16,15:00,19:00,Oui,5,82,240,2024
8807,341,431,523,2022-10-21,15:00,12:30,Oui,0,73,150,2022
8808,328,467,526,2023-08-19,10:30,17:00,Oui,0,70,390,2023
8809,329,423,528,2025-02-26,17:00,10:30,Oui,0,87,390,2025
8810,310,411,513,2025-03-05,08:30,17:00,Oui,20,119,510,2025
8811,318,474,521,2023-08-13,17:00,19:00,Oui,0,92,120,2023
8812,353,429,501,2025-04-07,17:00,12:30,Oui,0,118,270,2025
8813,337,405,521,2023-04-06,13:00,19:00,Oui,0,76,360,2023
8814,358,477,531,2025-04-10,13:00,19:00,Oui,0,78,360,2025
8815,338,438,525,2024-04-29,10:30,19:00,Oui,0,62,510,2024
8816,346,425,535,2022-10-21,08:30,15:00,Oui,5,30,390,2022
8817,340,438,529,2023-04-12,15:00,15:00,Oui,0,76,0,2023
8818,320,465,536,2023-09-21,10:30,19:00,Oui,0,60,510,2023
8819,328,467,526,2024-08-19,17:00,19:00,Oui,0,71,120,2024
8820,318,474,506,2023-04-22,13:00,19:00,Oui,0,69,360,2023
8821,331,443,503,2022-12-24,13:00,10:30,Oui,0,15,150,2022
8822,360,468,539,2023-09-12,17:00,12:30,Oui,0,81,270,2023
8823,353,429,529,2025-06-03,15:00,10:30,Oui,0,95,270,2025
8824,318,474,515,2022-10-05,17:00,12:30,Oui,0,17,270,2022
8825,358,477,508,2023-03-28,10:30,15:00,Oui,0,96,270,2023
8826,312,449,501,2023-01-09,15:00,10:30,Oui,10,78,270,2023
8827,335,408,518,2023-08-17,08:30,17:00,Oui,0,99,510,2023
8828,330,436,539,2024-08-06,10:30,12:30,Oui,0,44,120,2024
8829,318,474,513,2024-12-14,08:30,19:00,Oui,0,17,630,2024
8830,327,465,525,2023-08-11,08:30,17:00,Oui,10,96,510,2023
8831,311,461,513,2022-10-11,13:00,12:30,Non,15,64,30,2022
8832,334,479,528,2023-06-12,17:00,17:00,Oui,0,61,0,2023
8833,348,433,516,2025-04-19,13:00,10:30,Non,0,104,150,2025
8834,311,461,521,2025-06-10,08:30,15:00,Oui,20,54,390,2025
8835,332,418,526,2024-09-22,15:00,15:00,Oui,0,21,0,2024
8836,341,431,525,2025-06-06,13:00,15:00,Oui,5,47,120,2025
8837,343,428,524,2023-11-23,08:30,15:00,Oui,0,63,390,2023
8838,325,431,528,2025-01-05,17:00,12:30,Oui,0,100,270,2025
8839,302,430,518,2023-10-12,17:00,12:30,Oui,10,99,270,2023
8840,360,468,523,2025-01-26,15:00,17:00,Oui,0,42,120,2025
8841,354,419,528,2024-11-11,17:00,15:00,Oui,0,45,120,2024
8842,357,413,510,2022-10-31,15:00,17:00,Oui,0,61,120,2022
8843,335,408,534,2025-04-22,17:00,19:00,Oui,0,52,120,2025
8844,311,461,516,2023-07-23,15:00,19:00,Oui,0,86,240,2023
8845,305,470,514,2024-01-29,15:00,19:00,Oui,0,103,240,2024
8846,319,468,522,2022-11-04,13:00,15:00,Oui,10,117,120,2022
8847,329,423,504,2024-09-09,08:30,19:00,Non,0,37,630,2024
8848,359,459,535,2024-03-05,10:30,10:30,Oui,0,21,0,2024
8849,359,459,530,2023-10-09,17:00,12:30,Oui,0,87,270,2023
8850,346,425,503,2025-04-15,15:00,12:30,Oui,0,90,150,2025
8851,348,433,521,2024-03-06,13:00,10:30,Oui,0,45,150,2024
8852,352,451,536,2022-10-29,10:30,15:00,Oui,0,86,270,2022
8853,323,414,523,2023-04-14,10:30,10:30,Oui,0,53,0,2023
8854,350,441,522,2022-10-18,17:00,10:30,Oui,5,54,390,2022
8855,332,418,514,2024-08-04,08:30,12:30,Oui,0,74,240,2024
8856,344,427,539,2024-02-25,10:30,12:30,Oui,0,111,120,2024
8857,341,431,532,2024-07-09,08:30,10:30,Oui,0,33,120,2024
8858,343,428,516,2024-08-23,13:00,12:30,Oui,0,66,30,2024
8859,314,453,523,2023-09-14,13:00,12:30,Oui,0,85,30,2023
8860,343,428,528,2024-10-18,13:00,10:30,Oui,0,103,150,2024
8861,307,438,504,2024-09-14,17:00,12:30,Oui,0,85,270,2024
8862,309,403,523,2024-08-14,08:30,15:00,Oui,10,95,390,2024
8863,352,451,528,2022-11-23,08:30,19:00,Oui,0,44,630,2022
8864,328,467,521,2023-03-12,13:00,15:00,Oui,0,60,120,2023
8865,331,443,521,2023-11-25,08:30,17:00,Oui,0,32,510,2023
8866,328,467,531,2023-09-17,08:30,17:00,Oui,0,73,510,2023
8867,333,460,513,2024-01-20,15:00,10:30,Oui,0,32,270,2024
8868,354,419,506,2024-06-12,13:00,17:00,Oui,0,107,240,2024
8869,312,449,511,2025-01-19,08:30,12:30,Oui,0,111,240,2025
8870,349,476,528,2022-10-29,17:00,10:30,Oui,5,80,390,2022
8871,327,465,529,2024-11-12,17:00,19:00,Oui,0,22,120,2024
8872,329,423,528,2023-12-24,15:00,12:30,Oui,0,17,150,2023
8873,306,424,516,2024-07-20,15:00,17:00,Non,0,22,120,2024
8874,338,438,520,2024-07-19,13:00,19:00,Oui,10,120,360,2024
8875,339,408,538,2023-06-20,10:30,17:00,Oui,0,71,390,2023
8876,343,428,515,2023-03-24,10:30,15:00,Non,0,115,270,2023
8877,311,461,515,2022-11-18,13:00,10:30,Oui,0,99,150,2022
8878,346,425,519,2023-07-09,13:00,19:00,Oui,5,119,360,2023
8879,327,465,516,2024-11-29,08:30,12:30,Oui,0,85,240,2024
8880,340,438,512,2023-12-31,13:00,12:30,Oui,0,75,30,2023
8881,326,472,524,2024-09-29,15:00,12:30,Oui,0,92,150,2024
8882,351,416,540,2023-01-09,13:00,15:00,Oui,5,90,120,2023
