id_note,id_etudiant,id_module,annee_universitaire,note,mention,session,resultat,admis_bool
6625,1744,334,2022-2023,11.68,Passable,Normale,Admis,1
6626,1801,334,2024-2025,12.11,Assez Bien,Normale,Admis,1
6627,1162,318,2022-2023,13.0,Assez Bien,Normale,Admis,1
6628,1072,333,2020-2021,12.72,Assez Bien,Normale,Admis,1
6629,1434,353,2022-2023,15.3,Bien,Normale,Admis,1
6630,2031,326,2021-2022,13.33,Assez Bien,Normale,Admis,1
6631,1581,348,2020-2021,15.69,Bien,Normale,Admis,1
6632,1729,329,2022-2023,9.68,Insuffisant,Normale,Échec,0
6633,1544,322,2020-2021,14.5,Bien,Normale,Admis,1
6634,2157,340,2024-2025,20.0,Très Bien,Normale,Admis,1
6635,2143,328,2021-2022,12.96,Assez Bien,Normale,Admis,1
6636,1375,317,2022-2023,10.52,Passable,Normale,Admis,1
6637,1499,321,2021-2022,11.82,Passable,Rattrapage,Admis,1
6638,1904,348,2024-2025,8.14,Insuffisant,Normale,Échec,0
6639,1224,307,2020-2021,10.42,Passable,Normale,Admis,1
6640,1186,345,2020-2021,14.92,Bien,Rattrapage,Admis,1
6641,2062,324,2020-2021,14.53,Bien,Normale,Admis,1
6642,2095,317,2023-2024,15.2,Bien,Normale,Admis,1
6643,1869,358,2024-2025,12.09,Assez Bien,Normale,Admis,1
6644,2135,343,2022-2023,7.59,Insuffisant,Normale,Échec,0
6645,1456,353,2021-2022,5.97,Insuffisant,Normale,Échec,0
6646,1157,316,2022-2023,18.71,Très Bien,Normale,Admis,1
6647,2182,327,2020-2021,16.06,Très Bien,Normale,Admis,1
6648,2025,343,2021-2022,12.05,Assez Bien,Normale,Admis,1
6649,1108,353,2023-2024,16.3,Très Bien,Rattrapage,Admis,1
6650,1407,342,2022-2023,11.45,Passable,Rattrapage,Admis,1
6651,2090,301,2020-2021,14.42,Bien,Normale,Admis,1
6652,1320,310,2023-2024,12.67,Assez Bien,Normale,Admis,1
6653,1543,310,2022-2023,11.17,Passable,Normale,Admis,1
6654,2015,343,2021-2022,13.42,Assez Bien,Normale,Admis,1
6655,1018,322,2022-2023,9.62,Insuffisant,Normale,Échec,0
6656,1608,335,2021-2022,16.96,Très Bien,Normale,Admis,1
6657,2177,334,2023-2024,16.08,Très Bien,Rattrapage,Admis,1
6658,2123,356,2020-2021,11.77,Passable,Normale,Admis,1
6659,1289,305,2022-2023,15.66,Bien,Normale,Admis,1
6660,1964,344,2022-2023,10.06,Passable,Normale,Admis,1
6661,2106,318,2023-2024,12.94,Assez Bien,Normale,Admis,1
6662,1625,325,2020-2021,19.62,Très Bien,Normale,Admis,1
6663,1604,312,2024-2025,19.71,Très Bien,Normale,Admis,1
6664,1508,360,2023-2024,12.68,Assez Bien,Normale,Admis,1
6665,1213,331,2024-2025,13.37,Assez Bien,Normale,Admis,1
6666,1517,344,2023-2024,8.88,Insuffisant,Normale,Échec,0
6667,1370,306,2022-2023,19.78,Très Bien,Normale,Admis,1
6668,1881,306,2023-2024,7.91,Insuffisant,Normale,Échec,0
6669,1376,332,2022-2023,9.8,Insuffisant,Rattrapage,Échec,0
6670,2097,304,2022-2023,11.61,Passable,Normale,Admis,1
6671,1705,352,2021-2022,10.79,Passable,Normale,Admis,1
6672,1371,328,2023-2024,13.88,Assez Bien,Normale,Admis,1
6673,1877,340,2024-2025,10.59,Passable,Rattrapage,Admis,1
6674,2062,342,2024-2025,11.83,Passable,Rattrapage,Admis,1
6675,1932,338,2024-2025,16.28,Très Bien,Normale,Admis,1
6676,2075,330,2023-2024,11.52,Passable,Normale,Admis,1
6677,1678,319,2022-2023,13.05,Assez Bien,Normale,Admis,1
6678,1675,333,2022-2023,18.37,Très Bien,Normale,Admis,1
6679,1926,349,2022-2023,15.16,Bien,Normale,Admis,1
6680,1142,316,2022-2023,14.96,Bien,Normale,Admis,1
6681,1009,308,2024-2025,10.18,Passable,Normale,Admis,1
6682,1279,347,2024-2025,9.76,Insuffisant,Normale,Échec,0
6683,1437,327,2020-2021,14.7,Bien,Normale,Admis,1
6684,1673,339,2023-2024,13.77,Assez Bien,Normale,Admis,1
6685,1373,345,2023-2024,9.59,Insuffisant,Normale,Échec,0
6686,1682,343,2020-2021,10.22,Passable,Normale,Admis,1
6687,2191,314,2022-2023,8.33,Insuffisant,Normale,Échec,0
6688,1772,358,2021-2022,14.31,Bien,Rattrapage,Admis,1
6689,2057,339,2020-2021,11.35,Passable,Normale,Admis,1
6690,1228,310,2022-2023,10.71,Passable,Normale,Admis,1
6691,2082,319,2022-2023,18.92,Très Bien,Normale,Admis,1
6692,1981,339,2021-2022,4.01,Insuffisant,Normale,Échec,0
6693,1865,347,2022-2023,15.85,Bien,Rattrapage,Admis,1
6694,1834,308,2020-2021,7.72,Insuffisant,Normale,Échec,0
6695,1738,327,2024-2025,16.13,Très Bien,Rattrapage,Admis,1
6696,1824,309,2021-2022,9.06,Insuffisant,Rattrapage,Échec,0
6697,1492,356,2020-2021,10.02,Passable,Rattrapage,Admis,1
6698,1954,302,2023-2024,8.98,Insuffisant,Normale,Échec,0
6699,1687,340,2022-2023,16.89,Très Bien,Normale,Admis,1
6700,2062,302,2022-2023,7.64,Insuffisant,Rattrapage,Échec,0
6701,1476,307,2023-2024,11.65,Passable,Normale,Admis,1
6702,1072,309,2021-2022,20.0,Très Bien,Rattrapage,Admis,1
6703,1921,341,2022-2023,18.45,Très Bien,Normale,Admis,1
6704,1495,316,2020-2021,6.14,Insuffisant,Normale,Échec,0
6705,1437,354,2023-2024,7.79,Insuffisant,Normale,Échec,0
6706,1361,352,2023-2024,16.88,Très Bien,Rattrapage,Admis,1
6707,1139,335,2023-2024,14.06,Bien,Normale,Admis,1
6708,1332,319,2022-2023,12.96,Assez Bien,Normale,Admis,1
6709,1936,356,2022-2023,11.61,Passable,Normale,Admis,1
6710,1857,313,2020-2021,17.22,Très Bien,Normale,Admis,1
6711,1216,309,2020-2021,11.99,Passable,Normale,Admis,1
6712,1430,335,2020-2021,12.34,Assez Bien,Normale,Admis,1
6713,2007,335,2021-2022,14.82,Bien,Normale,Admis,1
6714,2142,358,2023-2024,15.52,Bien,Rattrapage,Admis,1
6715,2106,349,2020-2021,11.15,Passable,Rattrapage,Admis,1
6716,1810,327,2020-2021,11.21,Passable,Normale,Admis,1
6717,1654,345,2022-2023,18.22,Très Bien,Normale,Admis,1
6718,1711,340,2024-2025,13.87,Assez Bien,Normale,Admis,1
6719,1679,333,2023-2024,6.34,Insuffisant,Rattrapage,Échec,0
6720,1772,315,2022-2023,10.17,Passable,Normale,Admis,1
6721,1887,321,2022-2023,14.4,Bien,Normale,Admis,1
6722,1164,334,2020-2021,10.66,Passable,Rattrapage,Admis,1
6723,1339,341,2024-2025,4.72,Insuffisant,Normale,Échec,0
6724,2070,312,2022-2023,11.84,Passable,Normale,Admis,1
6725,1286,305,2021-2022,7.36,Insuffisant,Normale,Échec,0
6726,2072,346,2024-2025,12.41,Assez Bien,Normale,Admis,1
6727,1781,328,2024-2025,14.12,Bien,Normale,Admis,1
6728,1085,359,2022-2023,11.63,Passable,Normale,Admis,1
6729,1559,325,2024-2025,15.05,Bien,Rattrapage,Admis,1
6730,2078,349,2022-2023,16.02,Très Bien,Normale,Admis,1
6731,1360,335,2024-2025,20.0,Très Bien,Normale,Admis,1
6732,1321,345,2024-2025,12.61,Assez Bien,Normale,Admis,1
6733,1587,329,2020-2021,8.69,Insuffisant,Rattrapage,Échec,0
6734,1673,310,2020-2021,20.0,Très Bien,Normale,Admis,1
6735,1497,306,2021-2022,11.65,Passable,Normale,Admis,1
6736,1344,353,2024-2025,11.86,Passable,Rattrapage,Admis,1
6737,2107,336,2023-2024,14.75,Bien,Rattrapage,Admis,1
6738,1187,351,2021-2022,13.05,Assez Bien,Normale,Admis,1
6739,1430,348,2021-2022,7.98,Insuffisant,Rattrapage,Échec,0
6740,1035,314,2023-2024,17.8,Très Bien,Normale,Admis,1
6741,1782,334,2023-2024,11.26,Passable,Normale,Admis,1
6742,1601,309,2023-2024,10.6,Passable,Normale,Admis,1
6743,1985,335,2023-2024,6.86,Insuffisant,Normale,Échec,0
6744,1279,328,2024-2025,13.25,Assez Bien,Normale,Admis,1
6745,1693,312,2023-2024,9.29,Insuffisant,Normale,Échec,0
6746,1295,334,2023-2024,16.86,Très Bien,Normale,Admis,1
6747,1776,302,2021-2022,11.31,Passable,Normale,Admis,1
6748,1307,301,2024-2025,9.35,Insuffisant,Normale,Échec,0
6749,1990,329,2024-2025,13.34,Assez Bien,Normale,Admis,1
6750,1464,354,2022-2023,7.75,Insuffisant,Normale,Échec,0
6751,1897,306,2020-2021,9.13,Insuffisant,Normale,Échec,0
6752,1833,312,2024-2025,8.4,Insuffisant,Normale,Échec,0
6753,1467,353,2021-2022,9.82,Insuffisant,Rattrapage,Échec,0
6754,1545,341,2022-2023,16.55,Très Bien,Normale,Admis,1
6755,1755,331,2021-2022,9.53,Insuffisant,Normale,Échec,0
6756,1701,358,2023-2024,11.79,Passable,Normale,Admis,1
6757,1356,313,2021-2022,8.82,Insuffisant,Normale,Échec,0
6758,1928,332,2020-2021,11.24,Passable,Normale,Admis,1
6759,1115,317,2022-2023,8.77,Insuffisant,Normale,Échec,0
6760,1437,322,2024-2025,14.12,Bien,Normale,Admis,1
6761,1731,346,2024-2025,11.64,Passable,Normale,Admis,1
6762,1963,314,2020-2021,11.65,Passable,Normale,Admis,1
6763,1258,350,2023-2024,12.69,Assez Bien,Normale,Admis,1
6764,1452,348,2021-2022,16.84,Très Bien,Normale,Admis,1
6765,1349,336,2022-2023,10.54,Passable,Normale,Admis,1
6766,1918,360,2020-2021,10.91,Passable,Normale,Admis,1
6767,1640,346,2021-2022,17.81,Très Bien,Rattrapage,Admis,1
6768,1522,303,2021-2022,12.36,Assez Bien,Normale,Admis,1
6769,1679,322,2022-2023,14.87,Bien,Normale,Admis,1
6770,1595,359,2023-2024,13.37,Assez Bien,Normale,Admis,1
6771,2068,339,2021-2022,5.33,Insuffisant,Normale,Échec,0
6772,2186,351,2023-2024,11.36,Passable,Normale,Admis,1
6773,1939,342,2020-2021,10.97,Passable,Normale,Admis,1
6774,1601,307,2020-2021,11.57,Passable,Normale,Admis,1
6775,1852,331,2024-2025,17.67,Très Bien,Normale,Admis,1
6776,2101,355,2020-2021,15.78,Bien,Rattrapage,Admis,1
6777,1737,351,2024-2025,8.93,Insuffisant,Normale,Échec,0
6778,1863,341,2022-2023,14.35,Bien,Rattrapage,Admis,1
6779,1819,356,2023-2024,8.04,Insuffisant,Normale,Échec,0
6780,1477,334,2023-2024,17.53,Très Bien,Normale,Admis,1
6781,1704,325,2024-2025,12.0,Assez Bien,Rattrapage,Admis,1
6782,1021,320,2022-2023,13.95,Assez Bien,Normale,Admis,1
6783,2055,343,2022-2023,15.34,Bien,Normale,Admis,1
6784,1884,332,2021-2022,7.26,Insuffisant,Normale,Échec,0
6785,1425,312,2021-2022,11.99,Passable,Normale,Admis,1
6786,1145,345,2021-2022,17.61,Très Bien,Rattrapage,Admis,1
6787,1581,335,2024-2025,8.23,Insuffisant,Normale,Échec,0
6788,1677,323,2024-2025,11.35,Passable,Normale,Admis,1
6789,1953,359,2023-2024,7.87,Insuffisant,Rattrapage,Échec,0
6790,1060,301,2023-2024,8.69,Insuffisant,Normale,Échec,0
6791,1332,316,2024-2025,11.98,Passable,Rattrapage,Admis,1
6792,1537,321,2024-2025,12.53,Assez Bien,Normale,Admis,1
6793,1572,311,2023-2024,13.7,Assez Bien,Normale,Admis,1
6794,1563,303,2023-2024,14.46,Bien,Normale,Admis,1
6795,1845,302,2024-2025,14.82,Bien,Normale,Admis,1
6796,1662,314,2020-2021,15.2,Bien,Rattrapage,Admis,1
6797,1175,309,2020-2021,18.26,Très Bien,Rattrapage,Admis,1
6798,1462,356,2021-2022,5.8,Insuffisant,Normale,Échec,0
6799,2180,333,2020-2021,10.35,Passable,Normale,Admis,1
6800,1241,316,2024-2025,17.5,Très Bien,Normale,Admis,1
6801,2022,306,2023-2024,6.45,Insuffisant,Normale,Échec,0
6802,1295,335,2021-2022,11.05,Passable,Normale,Admis,1
6803,1508,323,2023-2024,20.0,Très Bien,Normale,Admis,1
6804,2126,340,2020-2021,17.2,Très Bien,Rattrapage,Admis,1
6805,1657,358,2024-2025,7.66,Insuffisant,Rattrapage,Échec,0
6806,1156,303,2024-2025,14.15,Bien,Normale,Admis,1
6807,1035,308,2022-2023,15.23,Bien,Normale,Admis,1
6808,1448,314,2023-2024,17.39,Très Bien,Normale,Admis,1
6809,1574,354,2021-2022,18.15,Très Bien,Normale,Admis,1
6810,1668,326,2023-2024,16.11,Très Bien,Normale,Admis,1
6811,1044,309,2023-2024,7.89,Insuffisant,Normale,Échec,0
6812,2006,311,2024-2025,13.86,Assez Bien,Normale,Admis,1
6813,1944,305,2022-2023,16.46,Très Bien,Normale,Admis,1
6814,1781,324,2024-2025,11.51,Passable,Normale,Admis,1
6815,1884,343,2024-2025,7.51,Insuffisant,Normale,Échec,0
6816,1754,330,2024-2025,10.11,Passable,Normale,Admis,1
6817,1606,323,2023-2024,8.87,Insuffisant,Normale,Échec,0
6818,1698,337,2022-2023,11.69,Passable,Normale,Admis,1
6819,2168,324,2022-2023,10.12,Passable,Normale,Admis,1
6820,1053,358,2022-2023,8.89,Insuffisant,Rattrapage,Échec,0
6821,1664,358,2021-2022,13.88,Assez Bien,Normale,Admis,1
6822,1793,309,2024-2025,11.01,Passable,Normale,Admis,1
6823,1170,329,2020-2021,16.4,Très Bien,Normale,Admis,1
6824,1616,333,2022-2023,15.66,Bien,Normale,Admis,1
6825,1587,358,2020-2021,10.93,Passable,Normale,Admis,1
6826,2146,315,2024-2025,11.36,Passable,Normale,Admis,1
6827,1707,311,2022-2023,13.89,Assez Bien,Normale,Admis,1
6828,1269,348,2022-2023,10.64,Passable,Normale,Admis,1
6829,1294,352,2020-2021,11.28,Passable,Rattrapage,Admis,1
6830,1929,358,2024-2025,10.49,Passable,Normale,Admis,1
6831,2026,311,2020-2021,16.92,Très Bien,Rattrapage,Admis,1
6832,1808,342,2022-2023,14.25,Bien,Normale,Admis,1
6833,1198,356,2020-2021,16.97,Très Bien,Normale,Admis,1
6834,1379,306,2022-2023,11.92,Passable,Normale,Admis,1
6835,1767,332,2022-2023,17.4,Très Bien,Normale,Admis,1
6836,1606,321,2021-2022,15.87,Bien,Rattrapage,Admis,1
6837,1123,352,2021-2022,10.56,Passable,Normale,Admis,1
6838,1083,351,2021-2022,15.87,Bien,Normale,Admis,1
6839,1970,341,2023-2024,12.68,Assez Bien,Normale,Admis,1
6840,1537,330,2021-2022,13.56,Assez Bien,Normale,Admis,1
6841,1053,333,2024-2025,14.47,Bien,Normale,Admis,1
6842,1290,320,2020-2021,15.31,Bien,Normale,Admis,1
6843,1387,353,2022-2023,8.22,Insuffisant,Normale,Échec,0
6844,1496,312,2020-2021,10.42,Passable,Normale,Admis,1
6845,1346,348,2022-2023,12.84,Assez Bien,Normale,Admis,1
6846,1586,301,2021-2022,11.46,Passable,Normale,Admis,1
6847,2194,313,2023-2024,13.18,Assez Bien,Normale,Admis,1
6848,1479,319,2020-2021,14.45,Bien,Rattrapage,Admis,1
6849,2180,317,2020-2021,7.28,Insuffisant,Normale,Échec,0
6850,1361,352,2020-2021,10.91,Passable,Normale,Admis,1
6851,2130,358,2020-2021,7.35,Insuffisant,Normale,Échec,0
6852,1741,346,2021-2022,10.87,Passable,Rattrapage,Admis,1
6853,1725,331,2024-2025,11.11,Passable,Normale,Admis,1
6854,1650,338,2024-2025,9.95,Insuffisant,Normale,Échec,0
6855,1126,346,2020-2021,13.67,Assez Bien,Normale,Admis,1
6856,1579,360,2023-2024,9.29,Insuffisant,Normale,Échec,0
6857,1518,306,2021-2022,10.98,Passable,Normale,Admis,1
6858,1485,358,2021-2022,10.17,Passable,Normale,Admis,1
6859,1666,320,2023-2024,12.34,Assez Bien,Rattrapage,Admis,1
6860,1017,306,2024-2025,7.95,Insuffisant,Normale,Échec,0
6861,1179,351,2020-2021,12.25,Assez Bien,Normale,Admis,1
6862,1418,352,2022-2023,11.62,Passable,Normale,Admis,1
6863,1478,317,2024-2025,9.23,Insuffisant,Rattrapage,Échec,0
6864,1752,331,2020-2021,10.28,Passable,Normale,Admis,1
6865,1414,314,2024-2025,4.09,Insuffisant,Normale,Échec,0
6866,1886,345,2021-2022,16.66,Très Bien,Normale,Admis,1
6867,1946,328,2024-2025,10.5,Passable,Normale,Admis,1
6868,1852,306,2021-2022,13.42,Assez Bien,Normale,Admis,1
6869,2011,316,2022-2023,15.54,Bien,Normale,Admis,1
6870,1264,308,2020-2021,16.71,Très Bien,Normale,Admis,1
6871,1309,302,2021-2022,11.57,Passable,Normale,Admis,1
6872,1177,357,2021-2022,9.22,Insuffisant,Normale,Échec,0
6873,2030,306,2021-2022,7.94,Insuffisant,Normale,Échec,0
6874,1081,306,2022-2023,12.94,Assez Bien,Normale,Admis,1
6875,1626,336,2020-2021,14.67,Bien,Normale,Admis,1
6876,1334,340,2024-2025,12.2,Assez Bien,Normale,Admis,1
6877,1104,336,2024-2025,10.41,Passable,Normale,Admis,1
6878,2082,346,2020-2021,9.84,Insuffisant,Rattrapage,Échec,0
6879,2185,325,2023-2024,9.59,Insuffisant,Normale,Échec,0
6880,1619,352,2022-2023,6.65,Insuffisant,Normale,Échec,0
6881,1324,313,2020-2021,16.0,Très Bien,Normale,Admis,1
6882,2173,307,2024-2025,13.55,Assez Bien,Normale,Admis,1
6883,1074,333,2021-2022,4.5,Insuffisant,Normale,Échec,0
6884,1144,343,2021-2022,12.93,Assez Bien,Rattrapage,Admis,1
6885,1394,321,2023-2024,14.66,Bien,Normale,Admis,1
6886,2151,347,2021-2022,9.29,Insuffisant,Normale,Échec,0
6887,1193,329,2021-2022,9.52,Insuffisant,Rattrapage,Échec,0
6888,1479,349,2023-2024,3.37,Insuffisant,Normale,Échec,0
6889,1817,332,2020-2021,12.21,Assez Bien,Normale,Admis,1
6890,1616,360,2020-2021,10.01,Passable,Normale,Admis,1
6891,1992,306,2020-2021,15.15,Bien,Normale,Admis,1
6892,1446,345,2024-2025,10.76,Passable,Normale,Admis,1
6893,2154,306,2024-2025,8.18,Insuffisant,Normale,Échec,0
6894,1236,357,2024-2025,8.62,Insuffisant,Normale,Échec,0
6895,1982,319,2020-2021,11.26,Passable,Normale,Admis,1
6896,1658,353,2020-2021,10.6,Passable,Normale,Admis,1
6897,1230,316,2021-2022,13.54,Assez Bien,Normale,Admis,1
6898,1326,302,2021-2022,15.31,Bien,Normale,Admis,1
6899,1558,352,2022-2023,11.56,Passable,Rattrapage,Admis,1
6900,1754,328,2020-2021,14.24,Bien,Normale,Admis,1
6901,2010,305,2022-2023,20.0,Très Bien,Normale,Admis,1
6902,2064,331,2023-2024,14.78,Bien,Rattrapage,Admis,1
6903,1707,304,2023-2024,10.19,Passable,Normale,Admis,1
6904,1930,323,2021-2022,12.99,Assez Bien,Normale,Admis,1
6905,1734,346,2023-2024,14.88,Bien,Normale,Admis,1
6906,1312,315,2020-2021,10.32,Passable,Normale,Admis,1
6907,1773,349,2021-2022,13.07,Assez Bien,Rattrapage,Admis,1
6908,1241,326,2020-2021,14.81,Bien,Rattrapage,Admis,1
6909,1402,343,2023-2024,12.1,Assez Bien,Normale,Admis,1
6910,2032,347,2020-2021,19.71,Très Bien,Normale,Admis,1
6911,1191,342,2020-2021,5.38,Insuffisant,Normale,Échec,0
6912,1647,350,2023-2024,13.89,Assez Bien,Rattrapage,Admis,1
6913,1064,313,2024-2025,11.75,Passable,Rattrapage,Admis,1
6914,1777,356,2021-2022,16.35,Très Bien,Normale,Admis,1
6915,1124,328,2023-2024,16.24,Très Bien,Rattrapage,Admis,1
6916,1946,302,2020-2021,15.17,Bien,Normale,Admis,1
6917,1708,339,2024-2025,9.4,Insuffisant,Rattrapage,Échec,0
6918,1576,326,2024-2025,17.22,Très Bien,Normale,Admis,1
6919,1813,326,2024-2025,13.6,Assez Bien,Normale,Admis,1
6920,1503,356,2021-2022,13.24,Assez Bien,Normale,Admis,1
6921,1508,314,2023-2024,19.22,Très Bien,Rattrapage,Admis,1
6922,1122,302,2023-2024,13.84,Assez Bien,Normale,Admis,1
6923,1222,348,2022-2023,11.1,Passable,Normale,Admis,1
6924,2071,353,2020-2021,9.43,Insuffisant,Normale,Échec,0
6925,1055,338,2023-2024,10.53,Passable,Normale,Admis,1
6926,1135,318,2020-2021,13.16,Assez Bien,Rattrapage,Admis,1
6927,2146,327,2021-2022,11.91,Passable,Normale,Admis,1
6928,1512,312,2021-2022,4.59,Insuffisant,Normale,Échec,0
6929,1611,314,2020-2021,13.36,Assez Bien,Normale,Admis,1
6930,1832,322,2024-2025,14.0,Bien,Normale,Admis,1
6931,2006,319,2022-2023,13.65,Assez Bien,Normale,Admis,1
6932,2110,345,2024-2025,8.29,Insuffisant,Rattrapage,Échec,0
6933,2131,313,2024-2025,20.0,Très Bien,Normale,Admis,1
6934,1351,316,2023-2024,12.67,Assez Bien,Normale,Admis,1
6935,1687,339,2020-2021,14.47,Bien,Normale,Admis,1
6936,2184,332,2021-2022,12.1,Assez Bien,Normale,Admis,1
6937,1292,334,2022-2023,8.38,Insuffisant,Normale,Échec,0
6938,2110,354,2021-2022,12.43,Assez Bien,Normale,Admis,1
6939,1766,336,2022-2023,9.97,Insuffisant,Normale,Échec,0
6940,1562,323,2022-2023,11.2,Passable,Rattrapage,Admis,1
6941,1231,314,2024-2025,13.77,Assez Bien,Normale,Admis,1
6942,1235,358,2024-2025,11.28,Passable,Normale,Admis,1
6943,1862,351,2020-2021,11.89,Passable,Normale,Admis,1
6944,1440,359,2022-2023,11.54,Passable,Normale,Admis,1
6945,2064,356,2021-2022,11.85,Passable,Normale,Admis,1
6946,1482,328,2023-2024,14.57,Bien,Normale,Admis,1
6947,2112,336,2021-2022,16.7,Très Bien,Rattrapage,Admis,1
6948,2122,346,2023-2024,15.82,Bien,Normale,Admis,1
6949,1401,326,2024-2025,7.21,Insuffisant,Normale,Échec,0
6950,1395,310,2021-2022,11.71,Passable,Rattrapage,Admis,1
6951,2090,302,2020-2021,14.68,Bien,Normale,Admis,1
6952,1529,345,2021-2022,14.63,Bien,Normale,Admis,1
6953,1843,317,2023-2024,14.9,Bien,Normale,Admis,1
6954,1746,334,2022-2023,16.13,Très Bien,Normale,Admis,1
6955,1847,327,2022-2023,17.25,Très Bien,Normale,Admis,1
6956,2060,328,2023-2024,9.91,Insuffisant,Normale,Échec,0
6957,1545,307,2023-2024,13.8,Assez Bien,Normale,Admis,1
6958,1473,332,2020-2021,8.05,Insuffisant,Rattrapage,Échec,0
6959,1267,303,2023-2024,20.0,Très Bien,Normale,Admis,1
6960,1467,307,2023-2024,13.73,Assez Bien,Normale,Admis,1
6961,1682,323,2021-2022,14.17,Bien,Normale,Admis,1
6962,2178,329,2023-2024,13.8,Assez Bien,Normale,Admis,1
6963,1819,303,2020-2021,10.19,Passable,Normale,Admis,1
6964,1533,323,2024-2025,7.45,Insuffisant,Normale,Échec,0
6965,1619,301,2024-2025,11.62,Passable,Normale,Admis,1
6966,1212,308,2022-2023,14.83,Bien,Normale,Admis,1
6967,1519,352,2020-2021,16.66,Très Bien,Normale,Admis,1
6968,1758,329,2021-2022,15.1,Bien,Normale,Admis,1
6969,2115,308,2022-2023,15.32,Bien,Normale,Admis,1
6970,1439,345,2023-2024,15.12,Bien,Normale,Admis,1
6971,1141,305,2023-2024,10.0,Passable,Normale,Admis,1
6972,2104,325,2020-2021,11.18,Passable,Normale,Admis,1
6973,1209,320,2023-2024,7.79,Insuffisant,Normale,Échec,0
6974,1064,356,2021-2022,10.45,Passable,Normale,Admis,1
6975,1769,305,2020-2021,10.13,Passable,Rattrapage,Admis,1
6976,2058,339,2021-2022,12.79,Assez Bien,Normale,Admis,1
6977,1819,348,2020-2021,7.13,Insuffisant,Normale,Échec,0
6978,1682,322,2022-2023,15.7,Bien,Normale,Admis,1
6979,1553,325,2022-2023,13.02,Assez Bien,Rattrapage,Admis,1
6980,1529,312,2023-2024,12.3,Assez Bien,Normale,Admis,1
6981,2026,316,2023-2024,16.12,Très Bien,Normale,Admis,1
6982,2038,349,2022-2023,15.36,Bien,Rattrapage,Admis,1
6983,1475,332,2023-2024,13.42,Assez Bien,Normale,Admis,1
6984,1184,318,2020-2021,11.9,Passable,Normale,Admis,1
6985,1407,319,2022-2023,14.81,Bien,Normale,Admis,1
6986,1645,318,2022-2023,16.28,Très Bien,Rattrapage,Admis,1
6987,2161,323,2023-2024,3.66,Insuffisant,Rattrapage,Échec,0
6988,1869,302,2020-2021,9.07,Insuffisant,Normale,Échec,0
6989,1473,301,2020-2021,13.5,Assez Bien,Normale,Admis,1
6990,1190,339,2023-2024,14.7,Bien,Normale,Admis,1
6991,1282,310,2023-2024,12.99,Assez Bien,Normale,Admis,1
6992,1307,315,2024-2025,14.23,Bien,Rattrapage,Admis,1
6993,1771,352,2024-2025,8.21,Insuffisant,Normale,Échec,0
6994,1966,359,2022-2023,12.71,Assez Bien,Rattrapage,Admis,1
6995,1258,345,2020-2021,5.58,Insuffisant,Normale,Échec,0
6996,1912,348,2021-2022,7.04,Insuffisant,Normale,Échec,0
6997,1800,352,2024-2025,8.69,Insuffisant,Normale,Échec,0
6998,1475,335,2022-2023,5.99,Insuffisant,Normale,Échec,0
6999,1114,338,2022-2023,12.29,Assez Bien,Normale,Admis,1
7000,1924,302,2024-2025,14.36,Bien,Normale,Admis,1
7001,1397,317,2020-2021,12.78,Assez Bien,Rattrapage,Admis,1
7002,2175,306,2023-2024,11.79,Passable,Normale,Admis,1
7003,1739,303,2024-2025,14.95,Bien,Rattrapage,Admis,1
7004,1233,305,2021-2022,5.31,Insuffisant,Normale,Échec,0
7005,1844,352,2022-2023,10.3,Passable,Normale,Admis,1
7006,1040,316,2022-2023,17.67,Très Bien,Normale,Admis,1
7007,2081,341,2022-2023,14.94,Bien,Normale,Admis,1
7008,2151,318,2021-2022,9.66,Insuffisant,Normale,Échec,0
7009,1971,353,2023-2024,9.52,Insuffisant,Normale,Échec,0
7010,1070,301,2023-2024,10.63,Passable,Normale,Admis,1
7011,1354,352,2023-2024,14.12,Bien,Normale,Admis,1
7012,2169,322,2024-2025,14.45,Bien,Normale,Admis,1
7013,1687,357,2020-2021,13.4,Assez Bien,Normale,Admis,1
7014,1625,352,2021-2022,10.85,Passable,Normale,Admis,1
7015,1728,317,2022-2023,12.99,Assez Bien,Normale,Admis,1
7016,1793,328,2024-2025,9.78,Insuffisant,Normale,Échec,0
7017,1675,319,2021-2022,16.15,Très Bien,Normale,Admis,1
7018,1174,348,2023-2024,1.11,Insuffisant,Normale,Échec,0
7019,1725,355,2023-2024,5.53,Insuffisant,Normale,Échec,0
7020,1268,331,2022-2023,11.15,Passable,Rattrapage,Admis,1
7021,1346,333,2020-2021,9.51,Insuffisant,Normale,Échec,0
7022,1025,308,2023-2024,10.07,Passable,Normale,Admis,1
7023,1137,342,2023-2024,10.94,Passable,Normale,Admis,1
7024,1420,318,2022-2023,6.82,Insuffisant,Normale,Échec,0
7025,1945,338,2022-2023,12.37,Assez Bien,Normale,Admis,1
7026,1654,338,2021-2022,10.5,Passable,Normale,Admis,1
7027,1480,321,2020-2021,12.61,Assez Bien,Normale,Admis,1
7028,1839,346,2021-2022,6.32,Insuffisant,Normale,Échec,0
7029,2129,315,2021-2022,11.68,Passable,Normale,Admis,1
7030,1866,318,2024-2025,5.39,Insuffisant,Normale,Échec,0
7031,1997,346,2020-2021,8.77,Insuffisant,Normale,Échec,0
7032,1095,304,2020-2021,18.03,Très Bien,Normale,Admis,1
7033,1912,301,2023-2024,4.43,Insuffisant,Normale,Échec,0
